ID,category
Gaia DR3 2264013571100455168,0
Gaia DR3 2264013639819935872,0
Gaia DR3 2264013777258901376,0
Gaia DR3 2264014292654956416,0
Gaia DR3 2264014567532856960,0
Gaia DR3 2264014808051024000,0
Gaia DR3 2264015426526345088,0
Gaia DR3 2264016216800325632,0
Gaia DR3 2264017041434035712,0
Gaia DR3 2264017105856770688,0
Gaia DR3 2264017213232730752,0
Gaia DR3 2264019407959241088,0
Gaia DR3 2264020992804133248,0
Gaia DR3 2264021095883348736,0
Gaia DR3 2264021439480734592,0
Gaia DR3 2264021744421707392,0
Gaia DR3 2264021851797593472,0
Gaia DR3 2264022126675333632,0
Gaia DR3 2264022367193660928,0
Gaia DR3 2264023432345544704,0
Gaia DR3 2264023707223455744,0
Gaia DR3 2264024428777968384,0
Gaia DR3 2264024531857179776,0
Gaia DR3 2264024875454567936,0
Gaia DR3 2264025012894016640,0
Gaia DR3 2264025459570115968,0
Gaia DR3 2264025562649327232,0
Gaia DR3 2264026348626647168,0
Gaia DR3 2264026593441273600,0
Gaia DR3 2264027005758137728,0
Gaia DR3 2264027246276301056,0
Gaia DR3 2264027314995775360,0
Gaia DR3 2264027796032774400,0
Gaia DR3 2264027830391831680,0
Gaia DR3 2264028861184006528,0
Gaia DR3 2264029960695822336,0
Gaia DR3 2264030098134777728,0
Gaia DR3 2264030403075507968,0
Gaia DR3 2264030716610068608,0
Gaia DR3 2264031403804619648,0
Gaia DR3 2264031987920154496,0
Gaia DR3 2264032056639851264,0
Gaia DR3 2264032228438315648,0
Gaia DR3 2264032228438316288,0
Gaia DR3 2264032262798279808,0
Gaia DR3 2264032297158018432,0
Gaia DR3 2264032468956712704,0
Gaia DR3 2264032468956714496,0
Gaia DR3 2264032606395667456,0
Gaia DR3 2264034290022848256,0
Gaia DR3 2264034324382646656,0
Gaia DR3 2264034393102059648,0
Gaia DR3 2264034564900751104,0
Gaia DR3 2264035217735805184,0
Gaia DR3 2264035282158356096,0
Gaia DR3 2264035522676524416,0
Gaia DR3 2264035526973447168,0
Gaia DR3 2264036454686381568,0
Gaia DR3 2264037313679837440,0
Gaia DR3 2264037584261093632,0
Gaia DR3 2264038035234353280,0
Gaia DR3 2264038310112257920,0
Gaia DR3 2264039340904405760,0
Gaia DR3 2264039547062835072,0
Gaia DR3 2264039856300524672,0
Gaia DR3 2264040367399899904,0
Gaia DR3 2264040680934187392,0
Gaia DR3 2264040779716760704,0
Gaia DR3 2264041814805613696,0
Gaia DR3 2264042467640593664,0
Gaia DR3 2264042948676921600,0
Gaia DR3 2264043769013996928,0
Gaia DR3 2264043773310640000,0
Gaia DR3 2264044460505051776,0
Gaia DR3 2264045182059554944,0
Gaia DR3 2264045388217983872,0
Gaia DR3 2264045697455631488,0
Gaia DR3 2264045731815369728,0
Gaia DR3 2264046212851716224,0
Gaia DR3 2264046384650407424,0
Gaia DR3 2264046693888050048,0
Gaia DR3 2264046934406222336,0
Gaia DR3 2264047449802291968,0
Gaia DR3 2264047587241241344,0
Gaia DR3 2264047793399670784,0
Gaia DR3 2264047965198369024,0
Gaia DR3 2264048136997057536,0
Gaia DR3 2264048377515219072,0
Gaia DR3 2264049232213283584,0
Gaia DR3 2264049511386580864,0
Gaia DR3 2264049648825534592,0
Gaia DR3 2264049820624224000,0
Gaia DR3 2264050301660562816,0
Gaia DR3 2264050576538476800,0
Gaia DR3 2264053084799391104,0
Gaia DR3 2264053119159126528,0
Gaia DR3 2264053183583193216,0
Gaia DR3 2264053290958114048,0
Gaia DR3 2264053394037156992,0
Gaia DR3 2264054218670862592,0
Gaia DR3 2264054837146158464,0
Gaia DR3 2264055627420156672,0
Gaia DR3 2264056142816220160,0
Gaia DR3 2264056589492814336,0
Gaia DR3 2264056830010988672,0
Gaia DR3 2264057551565475456,0
Gaia DR3 2264057620284955648,0
Gaia DR3 2264058444918670336,0
Gaia DR3 2264058822875795200,0
Gaia DR3 2264058857235729408,0
Gaia DR3 2264058925955008384,0
Gaia DR3 2264060094186128128,0
Gaia DR3 2264060300344551168,0
Gaia DR3 2264060639645283200,0
Gaia DR3 2264060884460096256,0
Gaia DR3 2264060918819832960,0
Gaia DR3 2264060918819833856,0
Gaia DR3 2265190873176882816,0
Gaia DR3 2265190941896360704,0
Gaia DR3 2265191830952411776,0
Gaia DR3 2265191938328767616,0
Gaia DR3 2265193278358562304,0
Gaia DR3 2265194206071641728,0
Gaia DR3 2265194549669017600,0
Gaia DR3 2265195099424833792,0
Gaia DR3 2265195717900333952,0
Gaia DR3 2265196061497497600,0
Gaia DR3 2265197401527330304,0
Gaia DR3 2265197465949473280,0
Gaia DR3 2265197573326018944,0
Gaia DR3 2265197813844185984,0
Gaia DR3 2265198432319476224,0
Gaia DR3 2265198775916877952,0
Gaia DR3 2265199016435054848,0
Gaia DR3 2265199428751910272,0
Gaia DR3 2265199841068753152,0
Gaia DR3 2265199875428492032,0
Gaia DR3 2265200219025881088,0
Gaia DR3 2265200356464834944,0
Gaia DR3 2265200455246704128,0
Gaia DR3 2265200871860888576,0
Gaia DR3 2265201009299835136,0
Gaia DR3 2265202143171191808,0
Gaia DR3 2265202246250406272,0
Gaia DR3 2265202486768585344,0
Gaia DR3 2265203410184203136,0
Gaia DR3 2265204548352891520,0
Gaia DR3 2265204891950266624,0
Gaia DR3 2265204995029482496,0
Gaia DR3 2265205750943834752,0
Gaia DR3 2265205888380460672,0
Gaia DR3 2265206678656746752,0
Gaia DR3 2265206777438235776,0
Gaia DR3 2265207365851537152,0
Gaia DR3 2265207778168392192,0
Gaia DR3 2265207911309600768,0
Gaia DR3 2265208912039755520,0
Gaia DR3 2265208946399497088,0
Gaia DR3 2265209393076084480,0
Gaia DR3 2265210492587695360,0
Gaia DR3 2265212176214878336,0
Gaia DR3 2265213378805716224,0
Gaia DR3 2265213688043354112,0
Gaia DR3 2265214100360261760,0
Gaia DR3 2265214100360262784,0
Gaia DR3 2265214581396601600,0
Gaia DR3 2265214821914768000,0
Gaia DR3 2265215676610793600,0
Gaia DR3 2265215680908224768,0
Gaia DR3 2265218051730166528,0
Gaia DR3 2265218086089905408,0
Gaia DR3 2265218670205439488,0
Gaia DR3 2265218842004141696,0
Gaia DR3 2265220044594971520,0
Gaia DR3 2265220216393655424,0
Gaia DR3 2265221418984518656,0
Gaia DR3 2265221556423459328,0
Gaia DR3 2265221934380574336,0
Gaia DR3 2265222896453222272,0
Gaia DR3 2265224545720655360,0
Gaia DR3 2265225542153086336,0
Gaia DR3 2265225610872562944,0
Gaia DR3 2265225920110201472,0
Gaia DR3 2265226469865999360,0
Gaia DR3 2265227706816570752,0
Gaia DR3 2265228050413951232,0
Gaia DR3 2265228153493154304,0
Gaia DR3 2265229837120359040,0
Gaia DR3 2265230558674843136,0
Gaia DR3 2265231280229345024,0
Gaia DR3 2265231658186518912,0
Gaia DR3 2265231967424156288,0
Gaia DR3 2265232104863119232,0
Gaia DR3 2265232139222860544,0
Gaia DR3 2265232311021545856,0
Gaia DR3 2265232379741019392,0
Gaia DR3 2265232379741020544,0
Gaia DR3 2265232654618918400,0
Gaia DR3 2265232723338396416,0
Gaia DR3 2265233135655261056,0
Gaia DR3 2265233582331849344,0
Gaia DR3 2265233719770824832,0
Gaia DR3 2265233994648726016,0
Gaia DR3 2265234269526644736,0
Gaia DR3 2265234475685069824,0
Gaia DR3 2265234883704523392,0
Gaia DR3 2265235540837086592,0
Gaia DR3 2265235643916300672,0
Gaia DR3 2265236468549868288,0
Gaia DR3 2265236777787502208,0
Gaia DR3 2265236812144787456,0
Gaia DR3 2265236949586188032,0
Gaia DR3 2265236949586189568,0
Gaia DR3 2265237258823827200,0
Gaia DR3 2265238805012229504,0
Gaia DR3 2265239831506323712,0
Gaia DR3 2265239835804378368,0
Gaia DR3 2265239973243330560,0
Gaia DR3 2265240072024491520,0
Gaia DR3 2265240660437881472,0
Gaia DR3 2265241210193698944,0
Gaia DR3 2265241553791067392,0
Gaia DR3 2265241931748197120,0
Gaia DR3 2265242378424783360,0
Gaia DR3 2265242618942978560,0
Gaia DR3 2265242683365163008,0
Gaia DR3 2265243099979314944,0
Gaia DR3 2265244233851447552,0
Gaia DR3 2265244268210415488,0
Gaia DR3 2265245333362277504,0
Gaia DR3 2265245505160962048,0
Gaia DR3 2265245814398597632,0
Gaia DR3 2265245917477818368,0
Gaia DR3 2265247223147880960,0
Gaia DR3 2265247326227096832,0
Gaia DR3 2265247910342653312,0
Gaia DR3 2265248597537678080,0
Gaia DR3 2265249525250388608,0
Gaia DR3 2265249628330376320,0
Gaia DR3 2265250487323048448,0
Gaia DR3 2265250521682788608,0
Gaia DR3 2265251311957019648,0
Gaia DR3 2265252136590510720,0
Gaia DR3 2265252445828148352,0
Gaia DR3 2265252514547629440,0
Gaia DR3 2265252617626837248,0
Gaia DR3 2265253167382654336,0
Gaia DR3 2265254232534529408,0
Gaia DR3 2265254266894258816,0
Gaia DR3 2265254296959646848,0
Gaia DR3 2265254576131895936,0
Gaia DR3 2265255228966927616,0
Gaia DR3 2265255572564302208,0
Gaia DR3 2265255813082501504,0
Gaia DR3 2265256500277260032,0
Gaia DR3 2265256942656560000,0
Gaia DR3 2265257565429135360,0
Gaia DR3 2265258012105713536,0
Gaia DR3 2265258527501790208,0
Gaia DR3 2265258630581001984,0
Gaia DR3 2265258836739430016,0
Gaia DR3 2265259008538113408,0
Gaia DR3 2265259077257592960,0
Gaia DR3 2265260279848448128,0
Gaia DR3 2265260451647135360,0
Gaia DR3 2265260486006874496,0
Gaia DR3 2265260898323735424,0
Gaia DR3 2265260932683470976,0
Gaia DR3 2265261070122426368,0
Gaia DR3 2265261375062792832,0
Gaia DR3 2265261413719802112,0
Gaia DR3 2265261581221222400,0
Gaia DR3 2265261791676927232,0
Gaia DR3 2265262032195091840,0
Gaia DR3 2265262341433061120,0
Gaia DR3 2265262685030111616,0
Gaia DR3 2265262822469069440,0
Gaia DR3 2265262925548285952,0
Gaia DR3 2265263269145663744,0
Gaia DR3 2265263303505401344,0
Gaia DR3 2265263921980690176,0
Gaia DR3 2265264299937810176,0
Gaia DR3 2265264467439245696,0
Gaia DR3 2265264746614416128,0
Gaia DR3 2265264780974358784,0
Gaia DR3 2265265223353487744,0
Gaia DR3 2265265639967608192,0
Gaia DR3 2265266224083165568,0
Gaia DR3 2265266322865115136,0
Gaia DR3 2265266327162377472,0
Gaia DR3 2265266773839005568,0
Gaia DR3 2265267117436382080,0
Gaia DR3 2265267323594822528,0
Gaia DR3 2265267357954559360,0
Gaia DR3 2265269282099905920,0
Gaia DR3 2265269346522106112,0
Gaia DR3 2265269587040273920,0
Gaia DR3 2265270141093358720,0
Gaia DR3 2265271854782991616,0
Gaia DR3 2265272718073719040,0
Gaia DR3 2265272855512673408,0
Gaia DR3 2265273405268497024,0
Gaia DR3 2265273989384251776,0
Gaia DR3 2265274092463463424,0
Gaia DR3 2265274642219270784,0
Gaia DR3 2265274779658225024,0
Gaia DR3 2265275157615346816,0
Gaia DR3 2265275982248953472,0
Gaia DR3 2265276050968425216,0
Gaia DR3 2265276566364492544,0
Gaia DR3 2265276841242391680,0
Gaia DR3 2265277013041082624,0
Gaia DR3 2265277665876136704,0
Gaia DR3 2265277837674827520,0
Gaia DR3 2265277940754797440,0
Gaia DR3 2265278181272211968,0
Gaia DR3 2265278181272213760,0
Gaia DR3 2265278902826706944,0
Gaia DR3 2265279482644922368,0
Gaia DR3 2265281411087563520,0
Gaia DR3 2265281509869486976,0
Gaia DR3 2265281548526528000,0
Gaia DR3 2265281823404426240,0
Gaia DR3 2265282098282358784,0
Gaia DR3 2265282476239672576,0
Gaia DR3 2265282544959232256,0
Gaia DR3 2265282785477320832,0
Gaia DR3 2265283678830512256,0
Gaia DR3 2265283850629205632,0
Gaia DR3 2265284159866844288,0
Gaia DR3 2265284572183722624,0
Gaia DR3 2265284640903201152,0
Gaia DR3 2265284915781112576,0
Gaia DR3 2265285053220062208,0
Gaia DR3 2265285053220064256,0
Gaia DR3 2265285499896657920,0
Gaia DR3 2265288141298467072,0
Gaia DR3 2265288317395206784,0
Gaia DR3 2265288351754943488,0
Gaia DR3 2265289657424994176,0
Gaia DR3 2265290344619757696,0
Gaia DR3 2265290413339235968,0
Gaia DR3 2265291164955452672,0
Gaia DR3 2265291719009297664,0
Gaia DR3 2265292268765104512,0
Gaia DR3 2265293059038866432,0
Gaia DR3 2265293196478022912,0
Gaia DR3 2265293265197496448,0
Gaia DR3 2265293368276503424,0
Gaia DR3 2265293608794885376,0
Gaia DR3 2265293643154619392,0
Gaia DR3 2265293677514358912,0
Gaia DR3 2265294364709115264,0
Gaia DR3 2265294433428588672,0
Gaia DR3 2265295567299966464,0
Gaia DR3 2265295704738920704,0
Gaia DR3 2265295704738921600,0
Gaia DR3 2265295739098765056,0
Gaia DR3 2265295842177884032,0
Gaia DR3 2265297010408980224,0
Gaia DR3 2265297147847925248,0
Gaia DR3 2265297972481639168,0
Gaia DR3 2265298281719279360,0
Gaia DR3 2265299106352993920,0
Gaia DR3 2265299209432210816,0
Gaia DR3 2265299857969811200,0
Gaia DR3 2265300652541230080,0
Gaia DR3 2265300716963270272,0
Gaia DR3 2265302748485294976,0
Gaia DR3 2265302885924251264,0
Gaia DR3 2265303366960575104,0
Gaia DR3 2265304981868297856,0
Gaia DR3 2265305359825407872,0
Gaia DR3 2265305497264353792,0
Gaia DR3 2265305978300697984,0
Gaia DR3 2265306287538327680,0
Gaia DR3 2265307765007067008,0
Gaia DR3 2265307799366801792,0
Gaia DR3 2265307833726539904,0
Gaia DR3 2265308142964190208,0
Gaia DR3 2265309105036884352,0
Gaia DR3 2265309242475830656,0
Gaia DR3 2265309311195305984,0
Gaia DR3 2265309895310917376,0
Gaia DR3 2265310681288243456,0
Gaia DR3 2265310788662550656,0
Gaia DR3 2265311888174168704,0
Gaia DR3 2265311922533905792,0
Gaia DR3 2265312128692334464,0
Gaia DR3 2265314224636376960,0
Gaia DR3 2265314357779139584,0
Gaia DR3 2265314568233763840,0
Gaia DR3 2265314740032454144,0
Gaia DR3 2265314877471409664,0
Gaia DR3 2265314911831148672,0
Gaia DR3 2265314946190883712,0
Gaia DR3 2265315491650506112,0
Gaia DR3 2265315770824598528,0
Gaia DR3 2265316835976484992,0
Gaia DR3 2265319412956883840,0
Gaia DR3 2265319924057748992,0
Gaia DR3 2265320405094086016,0
Gaia DR3 2265320512468505728,0
Gaia DR3 2265320787346407296,0
Gaia DR3 2265321405821698432,0
Gaia DR3 2265321508900917248,0
Gaia DR3 2265321783778832896,0
Gaia DR3 2265321852498308224,0
Gaia DR3 2265321921217783936,0
Gaia DR3 2265321989937259904,0
Gaia DR3 2265322608412552448,0
Gaia DR3 2265323192528097408,0
Gaia DR3 2265323634908494080,0
Gaia DR3 2265323776643747456,0
Gaia DR3 2265323982802073344,0
Gaia DR3 2265324051521548416,0
Gaia DR3 2265324120241023872,0
Gaia DR3 2265325047953956736,0
Gaia DR3 2265325769508557824,0
Gaia DR3 2265325906947511936,0
Gaia DR3 2265326658565469568,0
Gaia DR3 2265327139601807360,0
Gaia DR3 2265327350056526976,0
Gaia DR3 2265327792436834688,0
Gaia DR3 2265327934172077312,0
Gaia DR3 2265328449568048768,0
Gaia DR3 2265328518287523840,0
Gaia DR3 2265329136762814976,0
Gaia DR3 2265329617799149056,0
Gaia DR3 2265330511152352128,0
Gaia DR3 2265330545512091136,0
Gaia DR3 2265330816093814272,0
Gaia DR3 2265332332218567296,0
Gaia DR3 2265332641456124288,0
Gaia DR3 2265332778895078272,0
Gaia DR3 2265332847614554112,0
Gaia DR3 2265333289994959232,0
Gaia DR3 2265333294291154176,0
Gaia DR3 2265333947126251520,0
Gaia DR3 2265335390235278464,0
Gaia DR3 2265335630753441536,0
Gaia DR3 2265336936423491840,0
Gaia DR3 2265337005142997632,0
Gaia DR3 2265337550602532992,0
Gaia DR3 2265337623618288000,0
Gaia DR3 2265337932855929728,0
Gaia DR3 2265338035935145472,0
Gaia DR3 2265338173374091392,0
Gaia DR3 2265338272157037568,0
Gaia DR3 2265338482611734016,0
Gaia DR3 2265338757489647360,0
Gaia DR3 2265339032367549568,0
Gaia DR3 2265339101087028992,0
Gaia DR3 2265339547763634688,0
Gaia DR3 2265339685202589696,0
Gaia DR3 2265340505540028416,0
Gaia DR3 2265340647275255168,0
Gaia DR3 2265340853433691264,0
Gaia DR3 2265341025232385920,0
Gaia DR3 2265341197031069824,0
Gaia DR3 2265341609347922432,0
Gaia DR3 2265341746786871424,0
Gaia DR3 2265342433981641088,0
Gaia DR3 2265342605780325248,0
Gaia DR3 2265343155536140544,0
Gaia DR3 2265343774011445632,0
Gaia DR3 2265344048889347968,0
Gaia DR3 2265344117608823040,0
Gaia DR3 2265344323767260672,0
Gaia DR3 2265344633004900608,0
Gaia DR3 2265344839163325824,0
Gaia DR3 2265345595077726592,0
Gaia DR3 2265346312336814080,0
Gaia DR3 2265346660229515648,0
Gaia DR3 2265346763308732032,0
Gaia DR3 2265347244345053440,0
Gaia DR3 2265347278704792448,0
Gaia DR3 2265348687454087040,0
Gaia DR3 2265349168490411136,0
Gaia DR3 2265349237209892096,0
Gaia DR3 2265349340289105152,0
Gaia DR3 2265349958764394368,0
Gaia DR3 2265351264434437888,0
Gaia DR3 2265351294497877760,0
Gaia DR3 2265351539312341120,0
Gaia DR3 2265351573672076672,0
Gaia DR3 2265352909405577856,0
Gaia DR3 2265353222939527552,0
Gaia DR3 2265355147084902784,0
Gaia DR3 2265355593761498752,0
Gaia DR3 2265356968151037312,0
Gaia DR3 2265357414827635712,0
Gaia DR3 2265358136382136064,0
Gaia DR3 2265359785649566720,0
Gaia DR3 2265359957448255872,0
Gaia DR3 2265360232326154112,0
Gaia DR3 2265361503636482048,0
Gaia DR3 2265361744154656896,0
Gaia DR3 2265362053392441344,0
Gaia DR3 2265362186534930944,0
Gaia DR3 2265362293910458880,0
Gaia DR3 2265362328270199424,0
Gaia DR3 2265362568788513280,0
Gaia DR3 2265362843666423296,0
Gaia DR3 2265362878026161152,0
Gaia DR3 2265362878026161408,0
Gaia DR3 2265363393422071296,0
Gaia DR3 2265363668299974144,0
Gaia DR3 2265364355494744960,0
Gaia DR3 2265365042689507072,0
Gaia DR3 2265365386286884864,0
Gaia DR3 2265365626805069440,0
Gaia DR3 2265366451438787968,0
Gaia DR3 2265366554518002816,0
Gaia DR3 2265367825828304896,0
Gaia DR3 2265368341224382848,0
Gaia DR3 2265368989763112320,0
Gaia DR3 2265369058482588544,0
Gaia DR3 2265369165858088960,0
Gaia DR3 2265369578174957696,0
Gaia DR3 2265369612534696192,0
Gaia DR3 2265370093571039232,0
Gaia DR3 2265370608967274368,0
Gaia DR3 2265371433600983936,0
Gaia DR3 2265371914637324672,0
Gaia DR3 2265372086436017664,0
Gaia DR3 2265372430033267584,0
Gaia DR3 2265373117228186240,0
Gaia DR3 2265373185948200576,0
Gaia DR3 2265373907502166400,0
Gaia DR3 2265374418601789312,0
Gaia DR3 2265374697776154368,0
Gaia DR3 2265375316251443840,0
Gaia DR3 2265375556769608320,0
Gaia DR3 2265375694208562560,0
Gaia DR3 2265375694208563456,0
Gaia DR3 2265376106525423488,0
Gaia DR3 2265376926862667136,0
Gaia DR3 2265376931159179008,0
Gaia DR3 2265377034238351232,0
Gaia DR3 2265377755792849920,0
Gaia DR3 2265378614786307200,0
Gaia DR3 2265378752225261312,0
Gaia DR3 2265379061462915456,0
Gaia DR3 2265379542499255552,0
Gaia DR3 2265379542499255936,0
Gaia DR3 2265380160974536192,0
Gaia DR3 2265380160974536832,0
Gaia DR3 2265380916888780544,0
Gaia DR3 2265381393628673024,0
Gaia DR3 2265381707162579072,0
Gaia DR3 2265382153839167232,0
Gaia DR3 2265382359997596800,0
Gaia DR3 2265383150271579520,0
Gaia DR3 2265383596948188160,0
Gaia DR3 2265385486733783424,0
Gaia DR3 2265385795971428096,0
Gaia DR3 2265385929114135936,0
Gaia DR3 2265386375790732288,0
Gaia DR3 2265386551885667072,0
Gaia DR3 2265386792403835008,0
Gaia DR3 2265387685757041280,0
Gaia DR3 2265388235512856960,0
Gaia DR3 2265388579110932992,0
Gaia DR3 2265388957067353984,0
Gaia DR3 2265389163225783808,0
Gaia DR3 2265389231945264512,0
Gaia DR3 2265389300664740224,0
Gaia DR3 2265389850420575616,0
Gaia DR3 2265390194017958272,0
Gaia DR3 2265391602767230208,0
Gaia DR3 2265391740206177536,0
Gaia DR3 2265393320754146688,0
Gaia DR3 2265394351546289280,0
Gaia DR3 2265396481850069248,0
Gaia DR3 2265397031606040960,0
Gaia DR3 2265397061669355136,0
Gaia DR3 2265397203404729472,0
Gaia DR3 2265397409563158784,0
Gaia DR3 2265397959318959232,0
Gaia DR3 2265398440355303168,0
Gaia DR3 2265398818312262016,0
Gaia DR3 2265399024470691968,0
Gaia DR3 2265399264988862208,0
Gaia DR3 2265399368068076672,0
Gaia DR3 2265400016606862592,0
Gaia DR3 2265400089622577536,0
Gaia DR3 2265400261421271296,0
Gaia DR3 2265400330140746880,0
Gaia DR3 2265400364500486656,0
Gaia DR3 2265400364500486784,0
Gaia DR3 2265402254286095104,0
Gaia DR3 2265402288645834112,0
Gaia DR3 2265402426084790016,0
Gaia DR3 2265403285078243840,0
Gaia DR3 2265404350230131840,0
Gaia DR3 2265405857762377984,0
Gaia DR3 2265406136936651776,0
Gaia DR3 2265406171296997888,0
Gaia DR3 2265406343095075584,0
Gaia DR3 2265407305167747840,0
Gaia DR3 2265407992362553984,0
Gaia DR3 2265408679557309696,0
Gaia DR3 2265409504191024256,0
Gaia DR3 2265409675989737728,0
Gaia DR3 2265410328824769792,0
Gaia DR3 2265410912940308096,0
Gaia DR3 2265411737574025216,0
Gaia DR3 2265413215042747904,0
Gaia DR3 2265413970957008768,0
Gaia DR3 2265414074036220928,0
Gaia DR3 2265414623792040320,0
Gaia DR3 2265414692511521408,0
Gaia DR3 2265415792023136896,0
Gaia DR3 2265416376138600064,0
Gaia DR3 2265416582297191168,0
Gaia DR3 2265416616656930560,0
Gaia DR3 2265417166412746880,0
Gaia DR3 2265417406930907136,0
Gaia DR3 2265417819247769344,0
Gaia DR3 2265418884399665024,0
Gaia DR3 2265420464947624448,0
Gaia DR3 2265420464947624704,0
Gaia DR3 2265420842904731008,0
Gaia DR3 2265421117782643328,0
Gaia DR3 2265421804977399936,0
Gaia DR3 2265421804977400320,0
Gaia DR3 2265422663970855552,0
Gaia DR3 2265422870129375616,0
